"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"19.02.2017 13:30 - 19.02.2017 14:00","38515","N/A"
"19.02.2017 14:00 - 19.02.2017 14:30","38121","N/A"
"19.02.2017 14:30 - 19.02.2017 15:00","37698","N/A"
"19.02.2017 15:00 - 19.02.2017 15:30","37280","N/A"
"19.02.2017 15:30 - 19.02.2017 16:00","37088","N/A"
"19.02.2017 16:00 - 19.02.2017 16:30","37241","N/A"
"19.02.2017 16:30 - 19.02.2017 17:00","37627","N/A"
"19.02.2017 17:00 - 19.02.2017 17:30","38423","N/A"
"19.02.2017 17:30 - 19.02.2017 18:00","39701","N/A"
"19.02.2017 18:00 - 19.02.2017 18:30","41420","N/A"
"19.02.2017 18:30 - 19.02.2017 19:00","42652","N/A"
"19.02.2017 19:00 - 19.02.2017 19:30","42749","N/A"
"19.02.2017 19:30 - 19.02.2017 20:00","41827","N/A"
"19.02.2017 20:00 - 19.02.2017 20:30","40739","N/A"
"19.02.2017 20:30 - 19.02.2017 21:00","39762","N/A"
"19.02.2017 21:00 - 19.02.2017 21:30","38429","N/A"
"19.02.2017 21:30 - 19.02.2017 22:00","37020","N/A"
"19.02.2017 22:00 - 19.02.2017 22:30","35472","N/A"
"19.02.2017 22:30 - 19.02.2017 23:00","33711","N/A"
"19.02.2017 23:00 - 19.02.2017 23:30","32163","N/A"
"19.02.2017 23:30 - 20.02.2017 00:00","30251","N/A"
"20.02.2017 00:00 - 20.02.2017 00:30","28509","N/A"
"20.02.2017 00:30 - 20.02.2017 01:00","27641","N/A"
"20.02.2017 01:00 - 20.02.2017 01:30","27478","N/A"
"20.02.2017 01:30 - 20.02.2017 02:00","27628","N/A"
"20.02.2017 02:00 - 20.02.2017 02:30","27281","N/A"
"20.02.2017 02:30 - 20.02.2017 03:00","26790","N/A"
"20.02.2017 03:00 - 20.02.2017 03:30","26734","N/A"
"20.02.2017 03:30 - 20.02.2017 04:00","26518","N/A"
"20.02.2017 04:00 - 20.02.2017 04:30","25841","N/A"
"20.02.2017 04:30 - 20.02.2017 05:00","25306","N/A"
"20.02.2017 05:00 - 20.02.2017 05:30","25221","N/A"
"20.02.2017 05:30 - 20.02.2017 06:00","25797","N/A"
"20.02.2017 06:00 - 20.02.2017 06:30","26871","N/A"
"20.02.2017 06:30 - 20.02.2017 07:00","29399","N/A"
"20.02.2017 07:00 - 20.02.2017 07:30","32981","N/A"
"20.02.2017 07:30 - 20.02.2017 08:00","36558","N/A"
"20.02.2017 08:00 - 20.02.2017 08:30","39306","N/A"
"20.02.2017 08:30 - 20.02.2017 09:00","40764","N/A"
"20.02.2017 09:00 - 20.02.2017 09:30","41671","N/A"
"20.02.2017 09:30 - 20.02.2017 10:00","42318","N/A"
"20.02.2017 10:00 - 20.02.2017 10:30","42940","N/A"
"20.02.2017 10:30 - 20.02.2017 11:00","43086","N/A"
"20.02.2017 11:00 - 20.02.2017 11:30","43201","N/A"
"20.02.2017 11:30 - 20.02.2017 12:00","43230","N/A"
"20.02.2017 12:00 - 20.02.2017 12:30","43325","N/A"
"20.02.2017 12:30 - 20.02.2017 13:00","43648","N/A"
"20.02.2017 13:00 - 20.02.2017 13:30","43694","N/A"
"20.02.2017 13:30 - 20.02.2017 14:00","43536","N/A"
"20.02.2017 14:00 - 20.02.2017 14:30","43189","N/A"
"20.02.2017 14:30 - 20.02.2017 15:00","42997","N/A"
"20.02.2017 15:00 - 20.02.2017 15:30","42714","N/A"
"20.02.2017 15:30 - 20.02.2017 16:00","42547","N/A"
"20.02.2017 16:00 - 20.02.2017 16:30","42731","N/A"
"20.02.2017 16:30 - 20.02.2017 17:00","43522","N/A"
"20.02.2017 17:00 - 20.02.2017 17:30","44508","N/A"
"20.02.2017 17:30 - 20.02.2017 18:00","45337","N/A"
"20.02.2017 18:00 - 20.02.2017 18:30","46430","N/A"
"20.02.2017 18:30 - 20.02.2017 19:00","47622","N/A"
"20.02.2017 19:00 - 20.02.2017 19:30","47957","N/A"
"20.02.2017 19:30 - 20.02.2017 20:00","47208","N/A"
"20.02.2017 20:00 - 20.02.2017 20:30","46080","N/A"
"20.02.2017 20:30 - 20.02.2017 21:00","44761","N/A"
"20.02.2017 21:00 - 20.02.2017 21:30","43289","N/A"
"20.02.2017 21:30 - 20.02.2017 22:00","41393","N/A"
"20.02.2017 22:00 - 20.02.2017 22:30","39137","N/A"
"20.02.2017 22:30 - 20.02.2017 23:00","36807","N/A"
"20.02.2017 23:00 - 20.02.2017 23:30","34590","N/A"
"20.02.2017 23:30 - 21.02.2017 00:00","32297","N/A"
"21.02.2017 00:00 - 21.02.2017 00:30","30349","N/A"
"21.02.2017 00:30 - 21.02.2017 01:00","29529","N/A"
"21.02.2017 01:00 - 21.02.2017 01:30","29276","N/A"
"21.02.2017 01:30 - 21.02.2017 02:00","29303","N/A"
"21.02.2017 02:00 - 21.02.2017 02:30","28884","N/A"
"21.02.2017 02:30 - 21.02.2017 03:00","28295","N/A"
"21.02.2017 03:00 - 21.02.2017 03:30","28081","N/A"
"21.02.2017 03:30 - 21.02.2017 04:00","27794","N/A"
"21.02.2017 04:00 - 21.02.2017 04:30","27121","N/A"
"21.02.2017 04:30 - 21.02.2017 05:00","26646","N/A"
"21.02.2017 05:00 - 21.02.2017 05:30","26581","N/A"
"21.02.2017 05:30 - 21.02.2017 06:00","27084","N/A"
"21.02.2017 06:00 - 21.02.2017 06:30","27968","N/A"
"21.02.2017 06:30 - 21.02.2017 07:00","30132","N/A"
"21.02.2017 07:00 - 21.02.2017 07:30","33413","N/A"
"21.02.2017 07:30 - 21.02.2017 08:00","36707","N/A"
"21.02.2017 08:00 - 21.02.2017 08:30","39046","N/A"
"21.02.2017 08:30 - 21.02.2017 09:00","40416","N/A"
"21.02.2017 09:00 - 21.02.2017 09:30","41201","N/A"
"21.02.2017 09:30 - 21.02.2017 10:00","41550","N/A"
"21.02.2017 10:00 - 21.02.2017 10:30","42127","N/A"
"21.02.2017 10:30 - 21.02.2017 11:00","42302","N/A"
"21.02.2017 11:00 - 21.02.2017 11:30","42411","N/A"
"21.02.2017 11:30 - 21.02.2017 12:00","42344","N/A"
"21.02.2017 12:00 - 21.02.2017 12:30","42235","N/A"
"21.02.2017 12:30 - 21.02.2017 13:00","42393","N/A"
"21.02.2017 13:00 - 21.02.2017 13:30","42323","N/A"
"21.02.2017 13:30 - 21.02.2017 14:00","42363","N/A"
"21.02.2017 14:00 - 21.02.2017 14:30","42365","N/A"
"21.02.2017 14:30 - 21.02.2017 15:00","42425","N/A"
"21.02.2017 15:00 - 21.02.2017 15:30","42379","N/A"
"21.02.2017 15:30 - 21.02.2017 16:00","42456","N/A"
"21.02.2017 16:00 - 21.02.2017 16:30","42800","N/A"
"21.02.2017 16:30 - 21.02.2017 17:00","43204","N/A"
"21.02.2017 17:00 - 21.02.2017 17:30","43759","N/A"
"21.02.2017 17:30 - 21.02.2017 18:00","44883","N/A"
"21.02.2017 18:00 - 21.02.2017 18:30","46566","N/A"
"21.02.2017 18:30 - 21.02.2017 19:00","47545","N/A"
"21.02.2017 19:00 - 21.02.2017 19:30","47425","N/A"
"21.02.2017 19:30 - 21.02.2017 20:00","46643","N/A"
"21.02.2017 20:00 - 21.02.2017 20:30","45538","N/A"
"21.02.2017 20:30 - 21.02.2017 21:00","44150","N/A"
"21.02.2017 21:00 - 21.02.2017 21:30","42584","N/A"
"21.02.2017 21:30 - 21.02.2017 22:00","40786","N/A"
"21.02.2017 22:00 - 21.02.2017 22:30","38574","N/A"
"21.02.2017 22:30 - 21.02.2017 23:00","36188","N/A"
"21.02.2017 23:00 - 21.02.2017 23:30","34094","N/A"
"21.02.2017 23:30 - 22.02.2017 00:00","32165","N/A"
"22.02.2017 00:00 - 22.02.2017 00:30","30245","N/A"
"22.02.2017 00:30 - 22.02.2017 01:00","29783","N/A"
"22.02.2017 01:00 - 22.02.2017 01:30","29114","N/A"
"22.02.2017 01:30 - 22.02.2017 02:00","29013","N/A"
"22.02.2017 02:00 - 22.02.2017 02:30","28525","N/A"
"22.02.2017 02:30 - 22.02.2017 03:00","27980","N/A"
"22.02.2017 03:00 - 22.02.2017 03:30","27856","N/A"
"22.02.2017 03:30 - 22.02.2017 04:00","27585","N/A"
"22.02.2017 04:00 - 22.02.2017 04:30","26848","N/A"
"22.02.2017 04:30 - 22.02.2017 05:00","26183","N/A"
"22.02.2017 05:00 - 22.02.2017 05:30","26126","N/A"
"22.02.2017 05:30 - 22.02.2017 06:00","26739","N/A"
"22.02.2017 06:00 - 22.02.2017 06:30","27822","N/A"
"22.02.2017 06:30 - 22.02.2017 07:00","30309","N/A"
"22.02.2017 07:00 - 22.02.2017 07:30","33733","N/A"
"22.02.2017 07:30 - 22.02.2017 08:00","37219","N/A"
"22.02.2017 08:00 - 22.02.2017 08:30","39917","N/A"
"22.02.2017 08:30 - 22.02.2017 09:00","41013","N/A"
"22.02.2017 09:00 - 22.02.2017 09:30","41494","N/A"
"22.02.2017 09:30 - 22.02.2017 10:00","41986","N/A"
"22.02.2017 10:00 - 22.02.2017 10:30","42489","N/A"
"22.02.2017 10:30 - 22.02.2017 11:00","42517","N/A"
"22.02.2017 11:00 - 22.02.2017 11:30","42589","N/A"
"22.02.2017 11:30 - 22.02.2017 12:00","42579","N/A"
"22.02.2017 12:00 - 22.02.2017 12:30","42368","N/A"
"22.02.2017 12:30 - 22.02.2017 13:00","42402","N/A"
"22.02.2017 13:00 - 22.02.2017 13:30","42360","N/A"
"22.02.2017 13:30 - 22.02.2017 14:00","42331","N/A"
"22.02.2017 14:00 - 22.02.2017 14:30","42351","N/A"
"22.02.2017 14:30 - 22.02.2017 15:00","42368","N/A"
"22.02.2017 15:00 - 22.02.2017 15:30","42191","N/A"
"22.02.2017 15:30 - 22.02.2017 16:00","42053","N/A"
"22.02.2017 16:00 - 22.02.2017 16:30","42245","N/A"
"22.02.2017 16:30 - 22.02.2017 17:00","43045","N/A"
"22.02.2017 17:00 - 22.02.2017 17:30","44065","N/A"
"22.02.2017 17:30 - 22.02.2017 18:00","45089","N/A"
"22.02.2017 18:00 - 22.02.2017 18:30","46053","N/A"
"22.02.2017 18:30 - 22.02.2017 19:00","47048","N/A"
"22.02.2017 19:00 - 22.02.2017 19:30","47296","N/A"
"22.02.2017 19:30 - 22.02.2017 20:00","46521","N/A"
"22.02.2017 20:00 - 22.02.2017 20:30","45716","N/A"
"22.02.2017 20:30 - 22.02.2017 21:00","44609","N/A"
"22.02.2017 21:00 - 22.02.2017 21:30","42735","N/A"
"22.02.2017 21:30 - 22.02.2017 22:00","40664","N/A"
"22.02.2017 22:00 - 22.02.2017 22:30","38711","N/A"
"22.02.2017 22:30 - 22.02.2017 23:00","36487","N/A"
"22.02.2017 23:00 - 22.02.2017 23:30","34391","N/A"
"22.02.2017 23:30 - 23.02.2017 00:00","32267","N/A"
"23.02.2017 00:00 - 23.02.2017 00:30","30346","N/A"
"23.02.2017 00:30 - 23.02.2017 01:00","29931","N/A"
"23.02.2017 01:00 - 23.02.2017 01:30","30114","32720"
"23.02.2017 01:30 - 23.02.2017 02:00","29922","32572"
"23.02.2017 02:00 - 23.02.2017 02:30","29334","31367"
"23.02.2017 02:30 - 23.02.2017 03:00","28707","30012"
"23.02.2017 03:00 - 23.02.2017 03:30","28516","28952"
"23.02.2017 03:30 - 23.02.2017 04:00","27933","28348"
"23.02.2017 04:00 - 23.02.2017 04:30","26672","26582"
"23.02.2017 04:30 - 23.02.2017 05:00","25486","25875"
"23.02.2017 05:00 - 23.02.2017 05:30","25262","24914"
"23.02.2017 05:30 - 23.02.2017 06:00","26013","25103"
"23.02.2017 06:00 - 23.02.2017 06:30","27155","26487"
"23.02.2017 06:30 - 23.02.2017 07:00","29675","28323"
"23.02.2017 07:00 - 23.02.2017 07:30","33098","33571"
"23.02.2017 07:30 - 23.02.2017 08:00","36578","36898"
"23.02.2017 08:00 - 23.02.2017 08:30","39165","39249"
"23.02.2017 08:30 - 23.02.2017 09:00","40153","40760"
"23.02.2017 09:00 - 23.02.2017 09:30","40682","43364"
"23.02.2017 09:30 - 23.02.2017 10:00","41712","44122"
"23.02.2017 10:00 - 23.02.2017 10:30","42668","44816"
"23.02.2017 10:30 - 23.02.2017 11:00","42739","45252"
"23.02.2017 11:00 - 23.02.2017 11:30","43034","45253"
"23.02.2017 11:30 - 23.02.2017 12:00","43145","45736"
"23.02.2017 12:00 - 23.02.2017 12:30","42967","46203"
"23.02.2017 12:30 - 23.02.2017 13:00","43056","46446"
"23.02.2017 13:00 - 23.02.2017 13:30","43024","46553"
"23.02.2017 13:30 - 23.02.2017 14:00","43017","46386"
"23.02.2017 14:00 - 23.02.2017 14:30","42876","45981"
"23.02.2017 14:30 - 23.02.2017 15:00","42843","45740"
"23.02.2017 15:00 - 23.02.2017 15:30","42604","45475"
"23.02.2017 15:30 - 23.02.2017 16:00","42390","45091"
"23.02.2017 16:00 - 23.02.2017 16:30","42477","45303"
"23.02.2017 16:30 - 23.02.2017 17:00","43166","45243"
"23.02.2017 17:00 - 23.02.2017 17:30","44163","45360"
"23.02.2017 17:30 - 23.02.2017 18:00","45161","45758"
"23.02.2017 18:00 - 23.02.2017 18:30","46139","46668"
"23.02.2017 18:30 - 23.02.2017 19:00","47153","47920"
"23.02.2017 19:00 - 23.02.2017 19:30","47460","49188"
"23.02.2017 19:30 - 23.02.2017 20:00","46714","49093"
"23.02.2017 20:00 - 23.02.2017 20:30","46034","48465"
"23.02.2017 20:30 - 23.02.2017 21:00","45049","47365"
"23.02.2017 21:00 - 23.02.2017 21:30","43307","45965"
"23.02.2017 21:30 - 23.02.2017 22:00","41197","44327"
"23.02.2017 22:00 - 23.02.2017 22:30","39171","42404"
"23.02.2017 22:30 - 23.02.2017 23:00","36924","40359"
"23.02.2017 23:00 - 23.02.2017 23:30","34749","37490"
"23.02.2017 23:30 - 24.02.2017 00:00","32569","35561"
"24.02.2017 00:00 - 24.02.2017 00:30","30629","33860"
"24.02.2017 00:30 - 24.02.2017 01:00","29760","31805"
"24.02.2017 01:00 - 24.02.2017 01:30","29850","31682"
"24.02.2017 01:30 - 24.02.2017 02:00","29778","31922"
"24.02.2017 02:00 - 24.02.2017 02:30","28920","31557"
"24.02.2017 02:30 - 24.02.2017 03:00","27947","30555"
"24.02.2017 03:00 - 24.02.2017 03:30","27373","29840"
"24.02.2017 03:30 - 24.02.2017 04:00","27207","29696"
"24.02.2017 04:00 - 24.02.2017 04:30","27100","29426"
"24.02.2017 04:30 - 24.02.2017 05:00","26934","28873"
"24.02.2017 05:00 - 24.02.2017 05:30","26947","28509"
"24.02.2017 05:30 - 24.02.2017 06:00","27326","28715"
"24.02.2017 06:00 - 24.02.2017 06:30","28091","29227"
"24.02.2017 06:30 - 24.02.2017 07:00","29991","30925"
"24.02.2017 07:00 - 24.02.2017 07:30","32833","34728"
"24.02.2017 07:30 - 24.02.2017 08:00","35460","37720"
"24.02.2017 08:00 - 24.02.2017 08:30","37531","39716"
"24.02.2017 08:30 - 24.02.2017 09:00","39254","41067"
"24.02.2017 09:00 - 24.02.2017 09:30","41128","43557"
"24.02.2017 09:30 - 24.02.2017 10:00","41846","43800"
"24.02.2017 10:00 - 24.02.2017 10:30","42131","44158"
"24.02.2017 10:30 - 24.02.2017 11:00","42409","44836"
"24.02.2017 11:00 - 24.02.2017 11:30","42541","44705"
"24.02.2017 11:30 - 24.02.2017 12:00","42579","45226"
"24.02.2017 12:00 - 24.02.2017 12:30","42538","46096"
"24.02.2017 12:30 - 24.02.2017 13:00","42830","46581"
"24.02.2017 13:00 - 24.02.2017 13:30","42770","46783"
"24.02.2017 13:30 - 24.02.2017 14:00","42652","46531"
"24.02.2017 14:00 - 24.02.2017 14:30","42053","45921"
"24.02.2017 14:30 - 24.02.2017 15:00","41925","45346"
"24.02.2017 15:00 - 24.02.2017 15:30","42006","44840"
"24.02.2017 15:30 - 24.02.2017 16:00","42023","44128"
"24.02.2017 16:00 - 24.02.2017 16:30","42100","43847"
"24.02.2017 16:30 - 24.02.2017 17:00","42354","43971"
"24.02.2017 17:00 - 24.02.2017 17:30","42992","44557"
"24.02.2017 17:30 - 24.02.2017 18:00","44091","45258"
"24.02.2017 18:00 - 24.02.2017 18:30","45848","46317"
"24.02.2017 18:30 - 24.02.2017 19:00","46979","47939"
"24.02.2017 19:00 - 24.02.2017 19:30","46774","49151"
"24.02.2017 19:30 - 24.02.2017 20:00","45530","48467"
"24.02.2017 20:00 - 24.02.2017 20:30","44202","47674"
"24.02.2017 20:30 - 24.02.2017 21:00","42892","46617"
"24.02.2017 21:00 - 24.02.2017 21:30","41373","44963"
"24.02.2017 21:30 - 24.02.2017 22:00","39736","43174"
"24.02.2017 22:00 - 24.02.2017 22:30","37868","40755"
"24.02.2017 22:30 - 24.02.2017 23:00","35960","39130"
"24.02.2017 23:00 - 24.02.2017 23:30","34311","36598"
"24.02.2017 23:30 - 25.02.2017 00:00","32507","34811"
"25.02.2017 00:00 - 25.02.2017 00:30","31074","33725"
"25.02.2017 00:30 - 25.02.2017 01:00","30192","32323"
"25.02.2017 01:00 - 25.02.2017 01:30","30210","32182"
"25.02.2017 01:30 - 25.02.2017 02:00","30241","31068"
"25.02.2017 02:00 - 25.02.2017 02:30","29376","30160"
"25.02.2017 02:30 - 25.02.2017 03:00","28449","28503"
"25.02.2017 03:00 - 25.02.2017 03:30","27905","27460"
"25.02.2017 03:30 - 25.02.2017 04:00","27588","27250"
"25.02.2017 04:00 - 25.02.2017 04:30","26992","26260"
"25.02.2017 04:30 - 25.02.2017 05:00","26388","25488"
"25.02.2017 05:00 - 25.02.2017 05:30","26013","24525"
"25.02.2017 05:30 - 25.02.2017 06:00","25936","24336"
"25.02.2017 06:00 - 25.02.2017 06:30","26152","24625"
"25.02.2017 06:30 - 25.02.2017 07:00","27047","25055"
"25.02.2017 07:00 - 25.02.2017 07:30","28326","27800"
"25.02.2017 07:30 - 25.02.2017 08:00","29523","29796"
"25.02.2017 08:00 - 25.02.2017 08:30","30692","31565"
"25.02.2017 08:30 - 25.02.2017 09:00","32140","32932"
"25.02.2017 09:00 - 25.02.2017 09:30","33955","35287"
"25.02.2017 09:30 - 25.02.2017 10:00","36097","37260"
"25.02.2017 10:00 - 25.02.2017 10:30","38115","39269"
"25.02.2017 10:30 - 25.02.2017 11:00","38807","40177"
"25.02.2017 11:00 - 25.02.2017 11:30","38951","40900"
"25.02.2017 11:30 - 25.02.2017 12:00","39002","41270"
"25.02.2017 12:00 - 25.02.2017 12:30","38988","41610"
"25.02.2017 12:30 - 25.02.2017 13:00","39041","41903"
"25.02.2017 13:00 - 25.02.2017 13:30","38855","41915"
"25.02.2017 13:30 - 25.02.2017 14:00","38516","41809"
"25.02.2017 14:00 - 25.02.2017 14:30","38066","41569"
"25.02.2017 14:30 - 25.02.2017 15:00","37922","41298"
"25.02.2017 15:00 - 25.02.2017 15:30","37753","40999"
"25.02.2017 15:30 - 25.02.2017 16:00","37657","40467"
"25.02.2017 16:00 - 25.02.2017 16:30","37698","40028"
"25.02.2017 16:30 - 25.02.2017 17:00","37915","39880"
"25.02.2017 17:00 - 25.02.2017 17:30","38538","40056"
"25.02.2017 17:30 - 25.02.2017 18:00","39495","40958"
"25.02.2017 18:00 - 25.02.2017 18:30","41081","42128"
"25.02.2017 18:30 - 25.02.2017 19:00","42692","43483"
"25.02.2017 19:00 - 25.02.2017 19:30","43002","44074"
"25.02.2017 19:30 - 25.02.2017 20:00","42205","43569"
"25.02.2017 20:00 - 25.02.2017 20:30","40843","42577"
"25.02.2017 20:30 - 25.02.2017 21:00","39232","41196"
"25.02.2017 21:00 - 25.02.2017 21:30","37857","40048"
"25.02.2017 21:30 - 25.02.2017 22:00","36466","38974"
"25.02.2017 22:00 - 25.02.2017 22:30","35086","37855"
"25.02.2017 22:30 - 25.02.2017 23:00","33715","36475"
"25.02.2017 23:00 - 25.02.2017 23:30","32492","34564"
"25.02.2017 23:30 - 26.02.2017 00:00","31164","33595"
"26.02.2017 00:00 - 26.02.2017 00:30","29864","32706"
"26.02.2017 00:30 - 26.02.2017 01:00","29345","31586"
"26.02.2017 01:00 - 26.02.2017 01:30","29458","31558"
"26.02.2017 01:30 - 26.02.2017 02:00","29349","31747"
"26.02.2017 02:00 - 26.02.2017 02:30","28502","30655"
"26.02.2017 02:30 - 26.02.2017 03:00","27564","29346"
"26.02.2017 03:00 - 26.02.2017 03:30","27094","28553"
"26.02.2017 03:30 - 26.02.2017 04:00","26462","28062"
"26.02.2017 04:00 - 26.02.2017 04:30","25498","26969"
"26.02.2017 04:30 - 26.02.2017 05:00","24786","26345"
"26.02.2017 05:00 - 26.02.2017 05:30","24327","25474"
"26.02.2017 05:30 - 26.02.2017 06:00","24176","24869"
"26.02.2017 06:00 - 26.02.2017 06:30","24330","24475"
"26.02.2017 06:30 - 26.02.2017 07:00","24988","24760"
"26.02.2017 07:00 - 26.02.2017 07:30","25992","25965"
"26.02.2017 07:30 - 26.02.2017 08:00","26735","26468"
"26.02.2017 08:00 - 26.02.2017 08:30","27546","27786"
"26.02.2017 08:30 - 26.02.2017 09:00","28884","29265"
"26.02.2017 09:00 - 26.02.2017 09:30","30793","31695"
"26.02.2017 09:30 - 26.02.2017 10:00","32620","33364"
"26.02.2017 10:00 - 26.02.2017 10:30","34260","35390"
"26.02.2017 10:30 - 26.02.2017 11:00","35377","36608"
"26.02.2017 11:00 - 26.02.2017 11:30","36154","37623"
"26.02.2017 11:30 - 26.02.2017 12:00","36912","38770"
"26.02.2017 12:00 - 26.02.2017 12:30","37640","39761"
"26.02.2017 12:30 - 26.02.2017 13:00","38339","40578"
"26.02.2017 13:00 - 26.02.2017 13:30","38605","41386"
"26.02.2017 13:30 - 26.02.2017 14:00","38545","41779"
"26.02.2017 14:00 - 26.02.2017 14:30","37857","41981"
"26.02.2017 14:30 - 26.02.2017 15:00","37486","41792"
"26.02.2017 15:00 - 26.02.2017 15:30","37430","41571"
"26.02.2017 15:30 - 26.02.2017 16:00","37548","41148"
"26.02.2017 16:00 - 26.02.2017 16:30","37903","40955"
"26.02.2017 16:30 - 26.02.2017 17:00","38487","40930"
"26.02.2017 17:00 - 26.02.2017 17:30","39475","41609"
"26.02.2017 17:30 - 26.02.2017 18:00","40902","42290"
"26.02.2017 18:00 - 26.02.2017 18:30","42724","43335"
"26.02.2017 18:30 - 26.02.2017 19:00","43498","44502"
"26.02.2017 19:00 - 26.02.2017 19:30","43044","44971"
"26.02.2017 19:30 - 26.02.2017 20:00","42226","44466"
"26.02.2017 20:00 - 26.02.2017 20:30","41171","43571"
"26.02.2017 20:30 - 26.02.2017 21:00","40020","42430"
"26.02.2017 21:00 - 26.02.2017 21:30","38556","41103"
"26.02.2017 21:30 - 26.02.2017 22:00","36997","39568"
"26.02.2017 22:00 - 26.02.2017 22:30","35384","38478"
"26.02.2017 22:30 - 26.02.2017 23:00","33562","36427"
"26.02.2017 23:00 - 26.02.2017 23:30","31945","34287"
"26.02.2017 23:30 - 27.02.2017 00:00","30098","32647"
"27.02.2017 00:00 - 27.02.2017 00:30","28295","31343"
"27.02.2017 00:30 - 27.02.2017 01:00","28304","29799"
"27.02.2017 01:00 - 27.02.2017 01:30","28593","29611"
"27.02.2017 01:30 - 27.02.2017 02:00","28736","29257"
"27.02.2017 02:00 - 27.02.2017 02:30","28151","29717"
"27.02.2017 02:30 - 27.02.2017 03:00","27194","28768"
"27.02.2017 03:00 - 27.02.2017 03:30","26690","28216"
"27.02.2017 03:30 - 27.02.2017 04:00","26395","28255"
"27.02.2017 04:00 - 27.02.2017 04:30","26031","27588"
"27.02.2017 04:30 - 27.02.2017 05:00","25777","26958"
"27.02.2017 05:00 - 27.02.2017 05:30","25762","26566"
"27.02.2017 05:30 - 27.02.2017 06:00","26264","26988"
"27.02.2017 06:00 - 27.02.2017 06:30","27282","28529"
"27.02.2017 06:30 - 27.02.2017 07:00","29801","30777"
"27.02.2017 07:00 - 27.02.2017 07:30","33395","34796"
"27.02.2017 07:30 - 27.02.2017 08:00","36965","37973"
"27.02.2017 08:00 - 27.02.2017 08:30","39759","40899"
"27.02.2017 08:30 - 27.02.2017 09:00","41253","42619"
"27.02.2017 09:00 - 27.02.2017 09:30","42188","44423"
"27.02.2017 09:30 - 27.02.2017 10:00","42980","44968"
"27.02.2017 10:00 - 27.02.2017 10:30","43749","46324"
"27.02.2017 10:30 - 27.02.2017 11:00","43987","46604"
"27.02.2017 11:00 - 27.02.2017 11:30","44204","46748"
"27.02.2017 11:30 - 27.02.2017 12:00","44273","47159"
"27.02.2017 12:00 - 27.02.2017 12:30","44305","47352"
"27.02.2017 12:30 - 27.02.2017 13:00","44568","47615"
"27.02.2017 13:00 - 27.02.2017 13:30","44544","47670"
"27.02.2017 13:30 - 27.02.2017 14:00","44298","47686"
"27.02.2017 14:00 - 27.02.2017 14:30","43905","47518"
"27.02.2017 14:30 - 27.02.2017 15:00","43695","47351"
"27.02.2017 15:00 - 27.02.2017 15:30","43374","47221"
"27.02.2017 15:30 - 27.02.2017 16:00","43177","46668"
"27.02.2017 16:00 - 27.02.2017 16:30","43352","46531"
"27.02.2017 16:30 - 27.02.2017 17:00","44168","46662"
"27.02.2017 17:00 - 27.02.2017 17:30","45171","47182"
"27.02.2017 17:30 - 27.02.2017 18:00","46028","47970"
"27.02.2017 18:00 - 27.02.2017 18:30","47122","48698"
"27.02.2017 18:30 - 27.02.2017 19:00","48300","49693"
"27.02.2017 19:00 - 27.02.2017 19:30","48669","50990"
"27.02.2017 19:30 - 27.02.2017 20:00","47959","50699"
"27.02.2017 20:00 - 27.02.2017 20:30","46981","49759"
"27.02.2017 20:30 - 27.02.2017 21:00","45734","48979"
"27.02.2017 21:00 - 27.02.2017 21:30","44315","47488"
"27.02.2017 21:30 - 27.02.2017 22:00","42455","45951"
"27.02.2017 22:00 - 27.02.2017 22:30","40235","43867"
"27.02.2017 22:30 - 27.02.2017 23:00","37902","41638"
"27.02.2017 23:00 - 27.02.2017 23:30","35668","39332"
"27.02.2017 23:30 - 28.02.2017 00:00","33325","37189"
"28.02.2017 00:00 - 28.02.2017 00:30","31333","35226"
"28.02.2017 00:30 - 28.02.2017 01:00","30696","33586"
"28.02.2017 01:00 - 28.02.2017 01:30","31138","33357"
"28.02.2017 01:30 - 28.02.2017 02:00","31194","32348"
"28.02.2017 02:00 - 28.02.2017 02:30","30691","32400"
"28.02.2017 02:30 - 28.02.2017 03:00","30026","31704"
"28.02.2017 03:00 - 28.02.2017 03:30","29705","31080"
"28.02.2017 03:30 - 28.02.2017 04:00","29383","31010"
"28.02.2017 04:00 - 28.02.2017 04:30","28821","30532"
"28.02.2017 04:30 - 28.02.2017 05:00","28310","30004"
"28.02.2017 05:00 - 28.02.2017 05:30","28003","29718"
"28.02.2017 05:30 - 28.02.2017 06:00","28116","29853"
"28.02.2017 06:00 - 28.02.2017 06:30","28866","30782"
"28.02.2017 06:30 - 28.02.2017 07:00","31159","32458"
"28.02.2017 07:00 - 28.02.2017 07:30","34430","36994"
"28.02.2017 07:30 - 28.02.2017 08:00","37809","40425"
"28.02.2017 08:00 - 28.02.2017 08:30","40619","43929"
"28.02.2017 08:30 - 28.02.2017 09:00","41863","45423"
"28.02.2017 09:00 - 28.02.2017 09:30","42914","46200"
"28.02.2017 09:30 - 28.02.2017 10:00","43499","46401"
"28.02.2017 10:00 - 28.02.2017 10:30","44000","46683"
"28.02.2017 10:30 - 28.02.2017 11:00","44353","47811"
"28.02.2017 11:00 - 28.02.2017 11:30","44333","47773"
"28.02.2017 11:30 - 28.02.2017 12:00","44605","48284"
"28.02.2017 12:00 - 28.02.2017 12:30","44977","48874"
