"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"09.01.2015 19:30 - 09.01.2015 20:00","48692","51730"
"09.01.2015 20:00 - 09.01.2015 20:30","47443","50824"
"09.01.2015 20:30 - 09.01.2015 21:00","45962","49309"
"09.01.2015 21:00 - 09.01.2015 21:30","44626","47729"
"09.01.2015 21:30 - 09.01.2015 22:00","43067","46254"
"09.01.2015 22:00 - 09.01.2015 22:30","41064","44375"
"09.01.2015 22:30 - 09.01.2015 23:00","38824","42714"
"09.01.2015 23:00 - 09.01.2015 23:30","37063","40675"
"09.01.2015 23:30 - 10.01.2015 00:00","35081","38930"
"10.01.2015 00:00 - 10.01.2015 00:30","33193","37501"
"10.01.2015 00:30 - 10.01.2015 01:00","32141","35375"
"10.01.2015 01:00 - 10.01.2015 01:30","31733","34134"
"10.01.2015 01:30 - 10.01.2015 02:00","31890","33377"
"10.01.2015 02:00 - 10.01.2015 02:30","31503","33671"
"10.01.2015 02:30 - 10.01.2015 03:00","30675","32250"
"10.01.2015 03:00 - 10.01.2015 03:30","30095","30458"
"10.01.2015 03:30 - 10.01.2015 04:00","29705","29185"
"10.01.2015 04:00 - 10.01.2015 04:30","28393","28711"
"10.01.2015 04:30 - 10.01.2015 05:00","27454","27923"
"10.01.2015 05:00 - 10.01.2015 05:30","26949","27281"
"10.01.2015 05:30 - 10.01.2015 06:00","26626","26712"
"10.01.2015 06:00 - 10.01.2015 06:30","26748","26619"
"10.01.2015 06:30 - 10.01.2015 07:00","27630","26878"
"10.01.2015 07:00 - 10.01.2015 07:30","28839","27340"
"10.01.2015 07:30 - 10.01.2015 08:00","30194","28569"
"10.01.2015 08:00 - 10.01.2015 08:30","31865","30656"
"10.01.2015 08:30 - 10.01.2015 09:00","33367","33178"
"10.01.2015 09:00 - 10.01.2015 09:30","35402","34869"
"10.01.2015 09:30 - 10.01.2015 10:00","37144","36562"
"10.01.2015 10:00 - 10.01.2015 10:30","38517","38307"
"10.01.2015 10:30 - 10.01.2015 11:00","39576","40005"
"10.01.2015 11:00 - 10.01.2015 11:30","40099","41009"
"10.01.2015 11:30 - 10.01.2015 12:00","40219","41816"
"10.01.2015 12:00 - 10.01.2015 12:30","40415","42332"
"10.01.2015 12:30 - 10.01.2015 13:00","40555","42956"
"10.01.2015 13:00 - 10.01.2015 13:30","40686","43118"
"10.01.2015 13:30 - 10.01.2015 14:00","40577","43029"
"10.01.2015 14:00 - 10.01.2015 14:30","40404","42743"
"10.01.2015 14:30 - 10.01.2015 15:00","40453","42393"
"10.01.2015 15:00 - 10.01.2015 15:30","40462","41974"
"10.01.2015 15:30 - 10.01.2015 16:00","40477","41819"
"10.01.2015 16:00 - 10.01.2015 16:30","40586","41412"
"10.01.2015 16:30 - 10.01.2015 17:00","41493","41703"
"10.01.2015 17:00 - 10.01.2015 17:30","43940","42203"
"10.01.2015 17:30 - 10.01.2015 18:00","46759","44263"
"10.01.2015 18:00 - 10.01.2015 18:30","47797","46844"
"10.01.2015 18:30 - 10.01.2015 19:00","47774","48729"
"10.01.2015 19:00 - 10.01.2015 19:30","47069","49075"
"10.01.2015 19:30 - 10.01.2015 20:00","46301","48861"
"10.01.2015 20:00 - 10.01.2015 20:30","44937","47914"
"10.01.2015 20:30 - 10.01.2015 21:00","43373","46425"
"10.01.2015 21:00 - 10.01.2015 21:30","42104","44561"
"10.01.2015 21:30 - 10.01.2015 22:00","40964","43245"
"10.01.2015 22:00 - 10.01.2015 22:30","39574","42004"
"10.01.2015 22:30 - 10.01.2015 23:00","38078","40700"
"10.01.2015 23:00 - 10.01.2015 23:30","36944","39229"
"10.01.2015 23:30 - 11.01.2015 00:00","35614","37912"
"11.01.2015 00:00 - 11.01.2015 00:30","34345","36935"
"11.01.2015 00:30 - 11.01.2015 01:00","32877","35181"
"11.01.2015 01:00 - 11.01.2015 01:30","31766","33987"
"11.01.2015 01:30 - 11.01.2015 02:00","31920","33574"
"11.01.2015 02:00 - 11.01.2015 02:30","31391","33652"
"11.01.2015 02:30 - 11.01.2015 03:00","30373","33005"
"11.01.2015 03:00 - 11.01.2015 03:30","29853","31547"
"11.01.2015 03:30 - 11.01.2015 04:00","29420","30408"
"11.01.2015 04:00 - 11.01.2015 04:30","28592","29887"
"11.01.2015 04:30 - 11.01.2015 05:00","27914","28703"
"11.01.2015 05:00 - 11.01.2015 05:30","27440","27650"
"11.01.2015 05:30 - 11.01.2015 06:00","27097","27131"
"11.01.2015 06:00 - 11.01.2015 06:30","26900","26749"
"11.01.2015 06:30 - 11.01.2015 07:00","27291","26647"
"11.01.2015 07:00 - 11.01.2015 07:30","27813","26863"
"11.01.2015 07:30 - 11.01.2015 08:00","28395","27683"
"11.01.2015 08:00 - 11.01.2015 08:30","28922","28687"
"11.01.2015 08:30 - 11.01.2015 09:00","29616","30430"
"11.01.2015 09:00 - 11.01.2015 09:30","30952","31456"
"11.01.2015 09:30 - 11.01.2015 10:00","32741","33081"
"11.01.2015 10:00 - 11.01.2015 10:30","34406","34934"
"11.01.2015 10:30 - 11.01.2015 11:00","36122","36954"
"11.01.2015 11:00 - 11.01.2015 11:30","37516","38651"
"11.01.2015 11:30 - 11.01.2015 12:00","38633","40178"
"11.01.2015 12:00 - 11.01.2015 12:30","39760","41196"
"11.01.2015 12:30 - 11.01.2015 13:00","40650","41695"
"11.01.2015 13:00 - 11.01.2015 13:30","41458","42355"
"11.01.2015 13:30 - 11.01.2015 14:00","41627","43042"
"11.01.2015 14:00 - 11.01.2015 14:30","41481","43531"
"11.01.2015 14:30 - 11.01.2015 15:00","41444","43642"
"11.01.2015 15:00 - 11.01.2015 15:30","41589","43706"
"11.01.2015 15:30 - 11.01.2015 16:00","41785","43659"
"11.01.2015 16:00 - 11.01.2015 16:30","42407","43592"
"11.01.2015 16:30 - 11.01.2015 17:00","43790","44011"
"11.01.2015 17:00 - 11.01.2015 17:30","45986","45002"
"11.01.2015 17:30 - 11.01.2015 18:00","47619","46876"
"11.01.2015 18:00 - 11.01.2015 18:30","48022","48946"
"11.01.2015 18:30 - 11.01.2015 19:00","47885","50024"
"11.01.2015 19:00 - 11.01.2015 19:30","47228","49784"
"11.01.2015 19:30 - 11.01.2015 20:00","46328","49092"
"11.01.2015 20:00 - 11.01.2015 20:30","45451","48024"
"11.01.2015 20:30 - 11.01.2015 21:00","44393","46777"
"11.01.2015 21:00 - 11.01.2015 21:30","43095","45498"
"11.01.2015 21:30 - 11.01.2015 22:00","41750","44348"
"11.01.2015 22:00 - 11.01.2015 22:30","39904","42589"
"11.01.2015 22:30 - 11.01.2015 23:00","37917","41064"
"11.01.2015 23:00 - 11.01.2015 23:30","36090","39150"
"11.01.2015 23:30 - 12.01.2015 00:00","33913","37371"
"12.01.2015 00:00 - 12.01.2015 00:30","31986","35410"
"12.01.2015 00:30 - 12.01.2015 01:00","30741","32704"
"12.01.2015 01:00 - 12.01.2015 01:30","30338","31170"
"12.01.2015 01:30 - 12.01.2015 02:00","30676","30720"
"12.01.2015 02:00 - 12.01.2015 02:30","30438","30590"
"12.01.2015 02:30 - 12.01.2015 03:00","29814","30547"
"12.01.2015 03:00 - 12.01.2015 03:30","29359","29981"
"12.01.2015 03:30 - 12.01.2015 04:00","29326","29239"
"12.01.2015 04:00 - 12.01.2015 04:30","28822","29065"
"12.01.2015 04:30 - 12.01.2015 05:00","28226","28707"
"12.01.2015 05:00 - 12.01.2015 05:30","27877","28412"
"12.01.2015 05:30 - 12.01.2015 06:00","27729","27098"
"12.01.2015 06:00 - 12.01.2015 06:30","28654","27251"
"12.01.2015 06:30 - 12.01.2015 07:00","29867","28894"
"12.01.2015 07:00 - 12.01.2015 07:30","33226","30860"
"12.01.2015 07:30 - 12.01.2015 08:00","36644","35104"
"12.01.2015 08:00 - 12.01.2015 08:30","40680","38718"
"12.01.2015 08:30 - 12.01.2015 09:00","43259","43190"
"12.01.2015 09:00 - 12.01.2015 09:30","44599","45750"
"12.01.2015 09:30 - 12.01.2015 10:00","45155","46831"
"12.01.2015 10:00 - 12.01.2015 10:30","46062","46821"
"12.01.2015 10:30 - 12.01.2015 11:00","46674","47609"
"12.01.2015 11:00 - 12.01.2015 11:30","46779","48246"
"12.01.2015 11:30 - 12.01.2015 12:00","47028","48492"
"12.01.2015 12:00 - 12.01.2015 12:30","47227","48687"
"12.01.2015 12:30 - 12.01.2015 13:00","47359","49003"
"12.01.2015 13:00 - 12.01.2015 13:30","47714","49047"
"12.01.2015 13:30 - 12.01.2015 14:00","47701","49282"
"12.01.2015 14:00 - 12.01.2015 14:30","47570","49141"
"12.01.2015 14:30 - 12.01.2015 15:00","47543","49047"
"12.01.2015 15:00 - 12.01.2015 15:30","47503","48779"
"12.01.2015 15:30 - 12.01.2015 16:00","47296","48768"
"12.01.2015 16:00 - 12.01.2015 16:30","47021","48334"
"12.01.2015 16:30 - 12.01.2015 17:00","48014","48457"
"12.01.2015 17:00 - 12.01.2015 17:30","49722","49377"
"12.01.2015 17:30 - 12.01.2015 18:00","52084","51535"
"12.01.2015 18:00 - 12.01.2015 18:30","52589","53783"
"12.01.2015 18:30 - 12.01.2015 19:00","52695","54520"
"12.01.2015 19:00 - 12.01.2015 19:30","52039","54258"
"12.01.2015 19:30 - 12.01.2015 20:00","51312","53871"
"12.01.2015 20:00 - 12.01.2015 20:30","50606","53084"
"12.01.2015 20:30 - 12.01.2015 21:00","49287","51679"
"12.01.2015 21:00 - 12.01.2015 21:30","48049","50179"
"12.01.2015 21:30 - 12.01.2015 22:00","46552","48533"
"12.01.2015 22:00 - 12.01.2015 22:30","44930","46767"
"12.01.2015 22:30 - 12.01.2015 23:00","42074","44533"
"12.01.2015 23:00 - 12.01.2015 23:30","39704","42087"
"12.01.2015 23:30 - 13.01.2015 00:00","37259","39850"
"13.01.2015 00:00 - 13.01.2015 00:30","34490","37656"
"13.01.2015 00:30 - 13.01.2015 01:00","32677","35026"
"13.01.2015 01:00 - 13.01.2015 01:30","32311","32636"
"13.01.2015 01:30 - 13.01.2015 02:00","34260","34318"
"13.01.2015 02:00 - 13.01.2015 02:30","34042","34318"
"13.01.2015 02:30 - 13.01.2015 03:00","33559","33892"
"13.01.2015 03:00 - 13.01.2015 03:30","33334","33242"
"13.01.2015 03:30 - 13.01.2015 04:00","33238","32778"
"13.01.2015 04:00 - 13.01.2015 04:30","32547","32701"
"13.01.2015 04:30 - 13.01.2015 05:00","31689","32003"
"13.01.2015 05:00 - 13.01.2015 05:30","31160","31521"
"13.01.2015 05:30 - 13.01.2015 06:00","31202","31058"
"13.01.2015 06:00 - 13.01.2015 06:30","31931","30977"
"13.01.2015 06:30 - 13.01.2015 07:00","34159","31439"
"13.01.2015 07:00 - 13.01.2015 07:30","37606","32752"
"13.01.2015 07:30 - 13.01.2015 08:00","41613","36997"
"13.01.2015 08:00 - 13.01.2015 08:30","45055","41228"
"13.01.2015 08:30 - 13.01.2015 09:00","46969","45882"
"13.01.2015 09:00 - 13.01.2015 09:30","47308","48590"
"13.01.2015 09:30 - 13.01.2015 10:00","47646","49534"
"13.01.2015 10:00 - 13.01.2015 10:30","48104","49281"
"13.01.2015 10:30 - 13.01.2015 11:00","48289","49843"
"13.01.2015 11:00 - 13.01.2015 11:30","48469","50015"
"13.01.2015 11:30 - 13.01.2015 12:00","48695","49973"
"13.01.2015 12:00 - 13.01.2015 12:30","48823","49981"
"13.01.2015 12:30 - 13.01.2015 13:00","49037","50348"
"13.01.2015 13:00 - 13.01.2015 13:30","49130","50738"
"13.01.2015 13:30 - 13.01.2015 14:00","48938","51052"
"13.01.2015 14:00 - 13.01.2015 14:30","48917","51248"
"13.01.2015 14:30 - 13.01.2015 15:00","48911","51182"
"13.01.2015 15:00 - 13.01.2015 15:30","49088","51254"
"13.01.2015 15:30 - 13.01.2015 16:00","48987","50979"
"13.01.2015 16:00 - 13.01.2015 16:30","49481","50726"
"13.01.2015 16:30 - 13.01.2015 17:00","51137","50766"
"13.01.2015 17:00 - 13.01.2015 17:30","53889","51624"
"13.01.2015 17:30 - 13.01.2015 18:00","55663","53354"
"13.01.2015 18:00 - 13.01.2015 18:30","55906","55763"
"13.01.2015 18:30 - 13.01.2015 19:00","56021","56569"
"13.01.2015 19:00 - 13.01.2015 19:30","56181","56357"
"13.01.2015 19:30 - 13.01.2015 20:00","55845","56199"
"13.01.2015 20:00 - 13.01.2015 20:30","54618","55863"
"13.01.2015 20:30 - 13.01.2015 21:00","53236","54887"
"13.01.2015 21:00 - 13.01.2015 21:30","51508","53428"
"13.01.2015 21:30 - 13.01.2015 22:00","49528","51996"
"13.01.2015 22:00 - 13.01.2015 22:30","47360","50135"
"13.01.2015 22:30 - 13.01.2015 23:00","44708","48120"
"13.01.2015 23:00 - 13.01.2015 23:30","42377","45685"
"13.01.2015 23:30 - 14.01.2015 00:00","39924","43646"
"14.01.2015 00:00 - 14.01.2015 00:30","37715","41487"
"14.01.2015 00:30 - 14.01.2015 01:00","36095","38773"
"14.01.2015 01:00 - 14.01.2015 01:30","35192","36815"
"14.01.2015 01:30 - 14.01.2015 02:00","35054","36323"
"14.01.2015 02:00 - 14.01.2015 02:30","35127","36465"
"14.01.2015 02:30 - 14.01.2015 03:00","34697","35810"
"14.01.2015 03:00 - 14.01.2015 03:30","34296","34611"
"14.01.2015 03:30 - 14.01.2015 04:00","34411","33911"
"14.01.2015 04:00 - 14.01.2015 04:30","34145","33867"
"14.01.2015 04:30 - 14.01.2015 05:00","33353","33318"
"14.01.2015 05:00 - 14.01.2015 05:30","32484","32592"
"14.01.2015 05:30 - 14.01.2015 06:00","32183","32275"
"14.01.2015 06:00 - 14.01.2015 06:30","32723","32340"
"14.01.2015 06:30 - 14.01.2015 07:00","33906","32794"
"14.01.2015 07:00 - 14.01.2015 07:30","36994","34792"
"14.01.2015 07:30 - 14.01.2015 08:00","40578","38838"
"14.01.2015 08:00 - 14.01.2015 08:30","44916","42626"
"14.01.2015 08:30 - 14.01.2015 09:00","47648","47502"
"14.01.2015 09:00 - 14.01.2015 09:30","48644","50257"
"14.01.2015 09:30 - 14.01.2015 10:00","48622","51134"
"14.01.2015 10:00 - 14.01.2015 10:30","49195","51076"
"14.01.2015 10:30 - 14.01.2015 11:00","49754","51853"
"14.01.2015 11:00 - 14.01.2015 11:30","49960","52059"
"14.01.2015 11:30 - 14.01.2015 12:00","50025","51922"
"14.01.2015 12:00 - 14.01.2015 12:30","50291","51705"
"14.01.2015 12:30 - 14.01.2015 13:00","50339","51635"
"14.01.2015 13:00 - 14.01.2015 13:30","50532","51648"
"14.01.2015 13:30 - 14.01.2015 14:00","50261","51814"
"14.01.2015 14:00 - 14.01.2015 14:30","50130","51809"
"14.01.2015 14:30 - 14.01.2015 15:00","50057","51764"
"14.01.2015 15:00 - 14.01.2015 15:30","49985","51740"
"14.01.2015 15:30 - 14.01.2015 16:00","49642","51820"
"14.01.2015 16:00 - 14.01.2015 16:30","49353","51759"
"14.01.2015 16:30 - 14.01.2015 17:00","50273","51764"
"14.01.2015 17:00 - 14.01.2015 17:30","52490","53077"
"14.01.2015 17:30 - 14.01.2015 18:00","55048","55067"
"14.01.2015 18:00 - 14.01.2015 18:30","55880","57069"
"14.01.2015 18:30 - 14.01.2015 19:00","56102","57689"
"14.01.2015 19:00 - 14.01.2015 19:30","56059","57318"
"14.01.2015 19:30 - 14.01.2015 20:00","55373","56958"
"14.01.2015 20:00 - 14.01.2015 20:30","54401","56358"
"14.01.2015 20:30 - 14.01.2015 21:00","53048","55071"
"14.01.2015 21:00 - 14.01.2015 21:30","52156","53792"
"14.01.2015 21:30 - 14.01.2015 22:00","50495","52220"
"14.01.2015 22:00 - 14.01.2015 22:30","48903","50427"
"14.01.2015 22:30 - 14.01.2015 23:00","46055","48469"
"14.01.2015 23:00 - 14.01.2015 23:30","43838","46097"
"14.01.2015 23:30 - 15.01.2015 00:00","41487","43574"
"15.01.2015 00:00 - 15.01.2015 00:30","39109","41854"
"15.01.2015 00:30 - 15.01.2015 01:00","37326","39001"
"15.01.2015 01:00 - 15.01.2015 01:30","35933","36463"
"15.01.2015 01:30 - 15.01.2015 02:00","35340","35367"
"15.01.2015 02:00 - 15.01.2015 02:30","35006","35747"
"15.01.2015 02:30 - 15.01.2015 03:00","34435","35349"
"15.01.2015 03:00 - 15.01.2015 03:30","34213","34287"
"15.01.2015 03:30 - 15.01.2015 04:00","34176","33563"
"15.01.2015 04:00 - 15.01.2015 04:30","33493","33592"
"15.01.2015 04:30 - 15.01.2015 05:00","32736","33164"
"15.01.2015 05:00 - 15.01.2015 05:30","32356","32150"
"15.01.2015 05:30 - 15.01.2015 06:00","32702","31616"
"15.01.2015 06:00 - 15.01.2015 06:30","33547","31637"
"15.01.2015 06:30 - 15.01.2015 07:00","35733","32353"
"15.01.2015 07:00 - 15.01.2015 07:30","39059","34025"
"15.01.2015 07:30 - 15.01.2015 08:00","43148","38370"
"15.01.2015 08:00 - 15.01.2015 08:30","46535","41772"
"15.01.2015 08:30 - 15.01.2015 09:00","48221","46324"
"15.01.2015 09:00 - 15.01.2015 09:30","48412","48918"
"15.01.2015 09:30 - 15.01.2015 10:00","48653","49760"
"15.01.2015 10:00 - 15.01.2015 10:30","49260","49837"
"15.01.2015 10:30 - 15.01.2015 11:00","49432","50476"
"15.01.2015 11:00 - 15.01.2015 11:30","49569","50631"
"15.01.2015 11:30 - 15.01.2015 12:00","49572","50696"
"15.01.2015 12:00 - 15.01.2015 12:30","49812","50766"
"15.01.2015 12:30 - 15.01.2015 13:00","50269","50907"
"15.01.2015 13:00 - 15.01.2015 13:30","50437","50952"
"15.01.2015 13:30 - 15.01.2015 14:00","50198","51138"
"15.01.2015 14:00 - 15.01.2015 14:30","50392","51201"
"15.01.2015 14:30 - 15.01.2015 15:00","50311","51156"
"15.01.2015 15:00 - 15.01.2015 15:30","50303","50857"
"15.01.2015 15:30 - 15.01.2015 16:00","50191","50681"
"15.01.2015 16:00 - 15.01.2015 16:30","50695","50693"
"15.01.2015 16:30 - 15.01.2015 17:00","52183","50863"
"15.01.2015 17:00 - 15.01.2015 17:30","54662","51837"
"15.01.2015 17:30 - 15.01.2015 18:00","56523","53708"
"15.01.2015 18:00 - 15.01.2015 18:30","57048","56345"
"15.01.2015 18:30 - 15.01.2015 19:00","57234","57829"
"15.01.2015 19:00 - 15.01.2015 19:30","57159","57896"
"15.01.2015 19:30 - 15.01.2015 20:00","56654","57527"
"15.01.2015 20:00 - 15.01.2015 20:30","55446","56826"
"15.01.2015 20:30 - 15.01.2015 21:00","53795","55523"
"15.01.2015 21:00 - 15.01.2015 21:30","51981","54211"
"15.01.2015 21:30 - 15.01.2015 22:00","50000","52750"
"15.01.2015 22:00 - 15.01.2015 22:30","47334","50948"
"15.01.2015 22:30 - 15.01.2015 23:00","44206","48820"
"15.01.2015 23:00 - 15.01.2015 23:30","41504","46238"
"15.01.2015 23:30 - 16.01.2015 00:00","38731","43790"
"16.01.2015 00:00 - 16.01.2015 00:30","36087","41626"
"16.01.2015 00:30 - 16.01.2015 01:00","35537","39250"
"16.01.2015 01:00 - 16.01.2015 01:30","33584","37289"
"16.01.2015 01:30 - 16.01.2015 02:00","33450","36313"
"16.01.2015 02:00 - 16.01.2015 02:30","33142","36728"
"16.01.2015 02:30 - 16.01.2015 03:00","32734","35853"
"16.01.2015 03:00 - 16.01.2015 03:30","32392","34611"
"16.01.2015 03:30 - 16.01.2015 04:00","32273","33887"
"16.01.2015 04:00 - 16.01.2015 04:30","31527","33959"
"16.01.2015 04:30 - 16.01.2015 05:00","30996","33333"
"16.01.2015 05:00 - 16.01.2015 05:30","30658","32416"
"16.01.2015 05:30 - 16.01.2015 06:00","30903","32158"
"16.01.2015 06:00 - 16.01.2015 06:30","31473","31952"
"16.01.2015 06:30 - 16.01.2015 07:00","33716","32771"
"16.01.2015 07:00 - 16.01.2015 07:30","37022","34706"
"16.01.2015 07:30 - 16.01.2015 08:00","41163","38727"
"16.01.2015 08:00 - 16.01.2015 08:30","44689","42185"
"16.01.2015 08:30 - 16.01.2015 09:00","46529","47058"
"16.01.2015 09:00 - 16.01.2015 09:30","46618","49823"
"16.01.2015 09:30 - 16.01.2015 10:00","46732","50802"
"16.01.2015 10:00 - 16.01.2015 10:30","47187","50919"
"16.01.2015 10:30 - 16.01.2015 11:00","47269","51898"
"16.01.2015 11:00 - 16.01.2015 11:30","47239","52048"
"16.01.2015 11:30 - 16.01.2015 12:00","47507","51982"
"16.01.2015 12:00 - 16.01.2015 12:30","47656","52296"
"16.01.2015 12:30 - 16.01.2015 13:00","47880","52418"
"16.01.2015 13:00 - 16.01.2015 13:30","47959","52154"
"16.01.2015 13:30 - 16.01.2015 14:00","47632","52085"
"16.01.2015 14:00 - 16.01.2015 14:30","47345","51722"
"16.01.2015 14:30 - 16.01.2015 15:00","47304","51388"
"16.01.2015 15:00 - 16.01.2015 15:30","47197","50927"
"16.01.2015 15:30 - 16.01.2015 16:00","46720","50827"
"16.01.2015 16:00 - 16.01.2015 16:30","46862","50327"
"16.01.2015 16:30 - 16.01.2015 17:00","47910","50313"
"16.01.2015 17:00 - 16.01.2015 17:30","50013","50984"
"16.01.2015 17:30 - 16.01.2015 18:00","52331","52613"
"16.01.2015 18:00 - 16.01.2015 18:30","52998","55064"
"16.01.2015 18:30 - 16.01.2015 19:00","52868","56262"
"16.01.2015 19:00 - 16.01.2015 19:30","52321","56395"
"16.01.2015 19:30 - 16.01.2015 20:00","51463","56347"
"16.01.2015 20:00 - 16.01.2015 20:30","50201","55615"
"16.01.2015 20:30 - 16.01.2015 21:00","48706","54267"
"16.01.2015 21:00 - 16.01.2015 21:30","47082","52867"
"16.01.2015 21:30 - 16.01.2015 22:00","45533","51299"
"16.01.2015 22:00 - 16.01.2015 22:30","43428","49370"
"16.01.2015 22:30 - 16.01.2015 23:00","41078","47657"
"16.01.2015 23:00 - 16.01.2015 23:30","39251","45430"
"16.01.2015 23:30 - 17.01.2015 00:00","37275","43562"
"17.01.2015 00:00 - 17.01.2015 00:30","35294","41892"
"17.01.2015 00:30 - 17.01.2015 01:00","34302","39792"
"17.01.2015 01:00 - 17.01.2015 01:30","34359","38350"
"17.01.2015 01:30 - 17.01.2015 02:00","34283","37663"
"17.01.2015 02:00 - 17.01.2015 02:30","33847","37718"
"17.01.2015 02:30 - 17.01.2015 03:00","33022","36925"
"17.01.2015 03:00 - 17.01.2015 03:30","32578","35468"
"17.01.2015 03:30 - 17.01.2015 04:00","32283","34542"
"17.01.2015 04:00 - 17.01.2015 04:30","31462","34274"
"17.01.2015 04:30 - 17.01.2015 05:00","30669","33245"
"17.01.2015 05:00 - 17.01.2015 05:30","30207","32371"
"17.01.2015 05:30 - 17.01.2015 06:00","29988","31952"
"17.01.2015 06:00 - 17.01.2015 06:30","29985","31662"
"17.01.2015 06:30 - 17.01.2015 07:00","30803","31734"
"17.01.2015 07:00 - 17.01.2015 07:30","32146","32004"
"17.01.2015 07:30 - 17.01.2015 08:00","33552","33523"
"17.01.2015 08:00 - 17.01.2015 08:30","35022","35989"
"17.01.2015 08:30 - 17.01.2015 09:00","36563","38282"
"17.01.2015 09:00 - 17.01.2015 09:30","38532","39777"
"17.01.2015 09:30 - 17.01.2015 10:00","40631","41910"
"17.01.2015 10:00 - 17.01.2015 10:30","42184","44009"
"17.01.2015 10:30 - 17.01.2015 11:00","43081","46039"
"17.01.2015 11:00 - 17.01.2015 11:30","43506","47106"
"17.01.2015 11:30 - 17.01.2015 12:00","43658","47750"
"17.01.2015 12:00 - 17.01.2015 12:30","43696","48098"
"17.01.2015 12:30 - 17.01.2015 13:00","43621","48228"
"17.01.2015 13:00 - 17.01.2015 13:30","43486","47605"
"17.01.2015 13:30 - 17.01.2015 14:00","43058","47359"
"17.01.2015 14:00 - 17.01.2015 14:30","42433","47591"
"17.01.2015 14:30 - 17.01.2015 15:00","42022","47086"
"17.01.2015 15:00 - 17.01.2015 15:30","41665","46700"
"17.01.2015 15:30 - 17.01.2015 16:00","41559","46562"
"17.01.2015 16:00 - 17.01.2015 16:30","41762","46201"
"17.01.2015 16:30 - 17.01.2015 17:00","42632","46498"
"17.01.2015 17:00 - 17.01.2015 17:30","44819","46927"
"17.01.2015 17:30 - 17.01.2015 18:00","47577","48133"
"17.01.2015 18:00 - 17.01.2015 18:30","48881","50891"
"17.01.2015 18:30 - 17.01.2015 19:00","48918","53383"
"17.01.2015 19:00 - 17.01.2015 19:30","48275","53658"
"17.01.2015 19:30 - 17.01.2015 20:00","47265","53197"
"17.01.2015 20:00 - 17.01.2015 20:30","45756","52283"
"17.01.2015 20:30 - 17.01.2015 21:00","44477","50604"
"17.01.2015 21:00 - 17.01.2015 21:30","43323","48753"
"17.01.2015 21:30 - 17.01.2015 22:00","42079","47427"
"17.01.2015 22:00 - 17.01.2015 22:30","40481","46017"
"17.01.2015 22:30 - 17.01.2015 23:00","38712","44503"
"17.01.2015 23:00 - 17.01.2015 23:30","37271","42970"
"17.01.2015 23:30 - 18.01.2015 00:00","35747","41657"
"18.01.2015 00:00 - 18.01.2015 00:30","34038","40375"
"18.01.2015 00:30 - 18.01.2015 01:00","33203","38622"
"18.01.2015 01:00 - 18.01.2015 01:30","33281","37156"
"18.01.2015 01:30 - 18.01.2015 02:00","33346","36600"
"18.01.2015 02:00 - 18.01.2015 02:30","32768","36693"
"18.01.2015 02:30 - 18.01.2015 03:00","31760","36227"
"18.01.2015 03:00 - 18.01.2015 03:30","31263","35274"
"18.01.2015 03:30 - 18.01.2015 04:00","30871","33874"
"18.01.2015 04:00 - 18.01.2015 04:30","30038","33621"
"18.01.2015 04:30 - 18.01.2015 05:00","29307","32906"
"18.01.2015 05:00 - 18.01.2015 05:30","28840","31964"
"18.01.2015 05:30 - 18.01.2015 06:00","28670","31338"
"18.01.2015 06:00 - 18.01.2015 06:30","28668","30763"
"18.01.2015 06:30 - 18.01.2015 07:00","29140","30612"
"18.01.2015 07:00 - 18.01.2015 07:30","29895","30709"
"18.01.2015 07:30 - 18.01.2015 08:00","30665","31430"
"18.01.2015 08:00 - 18.01.2015 08:30","31509","32594"
"18.01.2015 08:30 - 18.01.2015 09:00","32502","34216"
"18.01.2015 09:00 - 18.01.2015 09:30","34252","35484"
"18.01.2015 09:30 - 18.01.2015 10:00","36211","37089"
"18.01.2015 10:00 - 18.01.2015 10:30","38037","39327"
"18.01.2015 10:30 - 18.01.2015 11:00","39476","41485"
"18.01.2015 11:00 - 18.01.2015 11:30","40479","43207"
"18.01.2015 11:30 - 18.01.2015 12:00","41291","44574"
"18.01.2015 12:00 - 18.01.2015 12:30","42084","45471"
"18.01.2015 12:30 - 18.01.2015 13:00","42736","46052"
"18.01.2015 13:00 - 18.01.2015 13:30","43354","46540"
"18.01.2015 13:30 - 18.01.2015 14:00","43340","46982"
