"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"09.01.2016 20:30 - 09.01.2016 21:00","44873","45601"
"09.01.2016 21:00 - 09.01.2016 21:30","43546","44302"
"09.01.2016 21:30 - 09.01.2016 22:00","42300","42769"
"09.01.2016 22:00 - 09.01.2016 22:30","40928","41528"
"09.01.2016 22:30 - 09.01.2016 23:00","39358","39744"
"09.01.2016 23:00 - 09.01.2016 23:30","37951","38108"
"09.01.2016 23:30 - 10.01.2016 00:00","36883","36827"
"10.01.2016 00:00 - 10.01.2016 00:30","35105","35116"
"10.01.2016 00:30 - 10.01.2016 01:00","33844","33777"
"10.01.2016 01:00 - 10.01.2016 01:30","32947","34155"
"10.01.2016 01:30 - 10.01.2016 02:00","32586","33570"
"10.01.2016 02:00 - 10.01.2016 02:30","31728","33097"
"10.01.2016 02:30 - 10.01.2016 03:00","30717","31673"
"10.01.2016 03:00 - 10.01.2016 03:30","30227","30395"
"10.01.2016 03:30 - 10.01.2016 04:00","29844","29861"
"10.01.2016 04:00 - 10.01.2016 04:30","29032","28882"
"10.01.2016 04:30 - 10.01.2016 05:00","28294","27801"
"10.01.2016 05:00 - 10.01.2016 05:30","27856","27360"
"10.01.2016 05:30 - 10.01.2016 06:00","27607","27097"
"10.01.2016 06:00 - 10.01.2016 06:30","27687","27151"
"10.01.2016 06:30 - 10.01.2016 07:00","28280","27453"
"10.01.2016 07:00 - 10.01.2016 07:30","29109","28485"
"10.01.2016 07:30 - 10.01.2016 08:00","30030","29589"
"10.01.2016 08:00 - 10.01.2016 08:30","31014","31630"
"10.01.2016 08:30 - 10.01.2016 09:00","32099","32890"
"10.01.2016 09:00 - 10.01.2016 09:30","33946","34665"
"10.01.2016 09:30 - 10.01.2016 10:00","36050","36716"
"10.01.2016 10:00 - 10.01.2016 10:30","37973","38894"
"10.01.2016 10:30 - 10.01.2016 11:00","39636","40369"
"10.01.2016 11:00 - 10.01.2016 11:30","40896","41873"
"10.01.2016 11:30 - 10.01.2016 12:00","41509","42703"
"10.01.2016 12:00 - 10.01.2016 12:30","41933","43353"
"10.01.2016 12:30 - 10.01.2016 13:00","42555","43972"
"10.01.2016 13:00 - 10.01.2016 13:30","43086","44403"
"10.01.2016 13:30 - 10.01.2016 14:00","42953","44537"
"10.01.2016 14:00 - 10.01.2016 14:30","42624","44551"
"10.01.2016 14:30 - 10.01.2016 15:00","42820","44621"
"10.01.2016 15:00 - 10.01.2016 15:30","42805","44634"
"10.01.2016 15:30 - 10.01.2016 16:00","43029","44887"
"10.01.2016 16:00 - 10.01.2016 16:30","43690","45373"
"10.01.2016 16:30 - 10.01.2016 17:00","45177","46463"
"10.01.2016 17:00 - 10.01.2016 17:30","47446","48098"
"10.01.2016 17:30 - 10.01.2016 18:00","49313","50821"
"10.01.2016 18:00 - 10.01.2016 18:30","49955","51810"
"10.01.2016 18:30 - 10.01.2016 19:00","49576","51518"
"10.01.2016 19:00 - 10.01.2016 19:30","48711","50989"
"10.01.2016 19:30 - 10.01.2016 20:00","47518","49876"
"10.01.2016 20:00 - 10.01.2016 20:30","46306","48470"
"10.01.2016 20:30 - 10.01.2016 21:00","45255","47184"
"10.01.2016 21:00 - 10.01.2016 21:30","43894","46140"
"10.01.2016 21:30 - 10.01.2016 22:00","42324","44373"
"10.01.2016 22:00 - 10.01.2016 22:30","40613","43766"
"10.01.2016 22:30 - 10.01.2016 23:00","38797","41954"
"10.01.2016 23:00 - 10.01.2016 23:30","37012","40308"
"10.01.2016 23:30 - 11.01.2016 00:00","34777","38563"
"11.01.2016 00:00 - 11.01.2016 00:30","32723","36656"
"11.01.2016 00:30 - 11.01.2016 01:00","32122","35181"
"11.01.2016 01:00 - 11.01.2016 01:30","32261","34864"
"11.01.2016 01:30 - 11.01.2016 02:00","32183","34905"
"11.01.2016 02:00 - 11.01.2016 02:30","31802","34160"
"11.01.2016 02:30 - 11.01.2016 03:00","31232","33229"
"11.01.2016 03:00 - 11.01.2016 03:30","30905","32676"
"11.01.2016 03:30 - 11.01.2016 04:00","30443","32355"
"11.01.2016 04:00 - 11.01.2016 04:30","29672","31786"
"11.01.2016 04:30 - 11.01.2016 05:00","28946","31244"
"11.01.2016 05:00 - 11.01.2016 05:30","28730","30492"
"11.01.2016 05:30 - 11.01.2016 06:00","29355","29933"
"11.01.2016 06:00 - 11.01.2016 06:30","30331","31403"
"11.01.2016 06:30 - 11.01.2016 07:00","32661","33242"
"11.01.2016 07:00 - 11.01.2016 07:30","36157","37392"
"11.01.2016 07:30 - 11.01.2016 08:00","40319","40985"
"11.01.2016 08:00 - 11.01.2016 08:30","44049","45159"
"11.01.2016 08:30 - 11.01.2016 09:00","45865","47569"
"11.01.2016 09:00 - 11.01.2016 09:30","46228","49666"
"11.01.2016 09:30 - 11.01.2016 10:00","46437","49832"
"11.01.2016 10:00 - 11.01.2016 10:30","47199","50287"
"11.01.2016 10:30 - 11.01.2016 11:00","47576","50742"
"11.01.2016 11:00 - 11.01.2016 11:30","47739","51335"
"11.01.2016 11:30 - 11.01.2016 12:00","47978","51389"
"11.01.2016 12:00 - 11.01.2016 12:30","48111","51522"
"11.01.2016 12:30 - 11.01.2016 13:00","48291","51681"
"11.01.2016 13:00 - 11.01.2016 13:30","48385","52047"
"11.01.2016 13:30 - 11.01.2016 14:00","48453","51862"
"11.01.2016 14:00 - 11.01.2016 14:30","48343","51317"
"11.01.2016 14:30 - 11.01.2016 15:00","48335","50940"
"11.01.2016 15:00 - 11.01.2016 15:30","48211","51217"
"11.01.2016 15:30 - 11.01.2016 16:00","48148","51300"
"11.01.2016 16:00 - 11.01.2016 16:30","48742","51210"
"11.01.2016 16:30 - 11.01.2016 17:00","50445","52339"
"11.01.2016 17:00 - 11.01.2016 17:30","53134","54035"
"11.01.2016 17:30 - 11.01.2016 18:00","55048","55578"
"11.01.2016 18:00 - 11.01.2016 18:30","55391","56390"
"11.01.2016 18:30 - 11.01.2016 19:00","54877","56113"
"11.01.2016 19:00 - 11.01.2016 19:30","54113","55562"
"11.01.2016 19:30 - 11.01.2016 20:00","52910","55458"
"11.01.2016 20:00 - 11.01.2016 20:30","51329","54647"
"11.01.2016 20:30 - 11.01.2016 21:00","49721","53103"
"11.01.2016 21:00 - 11.01.2016 21:30","47987","51341"
"11.01.2016 21:30 - 11.01.2016 22:00","45996","49603"
"11.01.2016 22:00 - 11.01.2016 22:30","43585","47741"
"11.01.2016 22:30 - 11.01.2016 23:00","41212","45318"
"11.01.2016 23:00 - 11.01.2016 23:30","39068","43105"
"11.01.2016 23:30 - 12.01.2016 00:00","36680","41146"
"12.01.2016 00:00 - 12.01.2016 00:30","34442","38724"
"12.01.2016 00:30 - 12.01.2016 01:00","33661","37050"
"12.01.2016 01:00 - 12.01.2016 01:30","33638","35648"
"12.01.2016 01:30 - 12.01.2016 02:00","33791","35499"
"12.01.2016 02:00 - 12.01.2016 02:30","33086","34856"
"12.01.2016 02:30 - 12.01.2016 03:00","32300","33811"
"12.01.2016 03:00 - 12.01.2016 03:30","31865","33321"
"12.01.2016 03:30 - 12.01.2016 04:00","31710","33390"
"12.01.2016 04:00 - 12.01.2016 04:30","31308","32759"
"12.01.2016 04:30 - 12.01.2016 05:00","30815","32119"
"12.01.2016 05:00 - 12.01.2016 05:30","30646","31857"
"12.01.2016 05:30 - 12.01.2016 06:00","30951","31822"
"12.01.2016 06:00 - 12.01.2016 06:30","31720","32540"
"12.01.2016 06:30 - 12.01.2016 07:00","34001","34154"
"12.01.2016 07:00 - 12.01.2016 07:30","37395","38639"
"12.01.2016 07:30 - 12.01.2016 08:00","41449","42486"
"12.01.2016 08:00 - 12.01.2016 08:30","45239","47024"
"12.01.2016 08:30 - 12.01.2016 09:00","46921","49254"
"12.01.2016 09:00 - 12.01.2016 09:30","47232","50354"
"12.01.2016 09:30 - 12.01.2016 10:00","47678","50498"
"12.01.2016 10:00 - 12.01.2016 10:30","48201","51120"
"12.01.2016 10:30 - 12.01.2016 11:00","48432","51200"
"12.01.2016 11:00 - 12.01.2016 11:30","48668","51155"
"12.01.2016 11:30 - 12.01.2016 12:00","48851","51107"
"12.01.2016 12:00 - 12.01.2016 12:30","49030","51471"
"12.01.2016 12:30 - 12.01.2016 13:00","49225","51747"
"12.01.2016 13:00 - 12.01.2016 13:30","49526","52252"
"12.01.2016 13:30 - 12.01.2016 14:00","49651","52097"
"12.01.2016 14:00 - 12.01.2016 14:30","49543","52123"
"12.01.2016 14:30 - 12.01.2016 15:00","49337","52018"
"12.01.2016 15:00 - 12.01.2016 15:30","49289","51995"
"12.01.2016 15:30 - 12.01.2016 16:00","49195","51561"
"12.01.2016 16:00 - 12.01.2016 16:30","49563","51305"
"12.01.2016 16:30 - 12.01.2016 17:00","50819","52201"
"12.01.2016 17:00 - 12.01.2016 17:30","53044","53651"
"12.01.2016 17:30 - 12.01.2016 18:00","55216","55795"
"12.01.2016 18:00 - 12.01.2016 18:30","55866","56508"
"12.01.2016 18:30 - 12.01.2016 19:00","55503","56119"
"12.01.2016 19:00 - 12.01.2016 19:30","54745","56223"
"12.01.2016 19:30 - 12.01.2016 20:00","53639","55900"
"12.01.2016 20:00 - 12.01.2016 20:30","52132","54749"
"12.01.2016 20:30 - 12.01.2016 21:00","50678","53343"
"12.01.2016 21:00 - 12.01.2016 21:30","48930","51893"
"12.01.2016 21:30 - 12.01.2016 22:00","46904","49966"
"12.01.2016 22:00 - 12.01.2016 22:30","44449","47910"
"12.01.2016 22:30 - 12.01.2016 23:00","41862","45718"
"12.01.2016 23:00 - 12.01.2016 23:30","39541","43367"
"12.01.2016 23:30 - 13.01.2016 00:00","37248","41206"
"13.01.2016 00:00 - 13.01.2016 00:30","35044","38811"
"13.01.2016 00:30 - 13.01.2016 01:00","34250","37451"
"13.01.2016 01:00 - 13.01.2016 01:30","34411","36404"
"13.01.2016 01:30 - 13.01.2016 02:00","34306","35983"
"13.01.2016 02:00 - 13.01.2016 02:30","33643","35504"
"13.01.2016 02:30 - 13.01.2016 03:00","32887","34591"
"13.01.2016 03:00 - 13.01.2016 03:30","32534","33930"
"13.01.2016 03:30 - 13.01.2016 04:00","32376","34026"
"13.01.2016 04:00 - 13.01.2016 04:30","31921","33656"
"13.01.2016 04:30 - 13.01.2016 05:00","31501","33109"
"13.01.2016 05:00 - 13.01.2016 05:30","31393","32770"
"13.01.2016 05:30 - 13.01.2016 06:00","31595","32822"
"13.01.2016 06:00 - 13.01.2016 06:30","32353","33666"
"13.01.2016 06:30 - 13.01.2016 07:00","34561","35037"
"13.01.2016 07:00 - 13.01.2016 07:30","37987","39422"
"13.01.2016 07:30 - 13.01.2016 08:00","42474","43843"
"13.01.2016 08:00 - 13.01.2016 08:30","46463","46966"
"13.01.2016 08:30 - 13.01.2016 09:00","48166","49215"
"13.01.2016 09:00 - 13.01.2016 09:30","48423","50751"
"13.01.2016 09:30 - 13.01.2016 10:00","48655","50785"
"13.01.2016 10:00 - 13.01.2016 10:30","49303","51654"
"13.01.2016 10:30 - 13.01.2016 11:00","49429","51793"
"13.01.2016 11:00 - 13.01.2016 11:30","49369","51876"
"13.01.2016 11:30 - 13.01.2016 12:00","49352","51943"
"13.01.2016 12:00 - 13.01.2016 12:30","49395","50586"
"13.01.2016 12:30 - 13.01.2016 13:00","49650","50555"
"13.01.2016 13:00 - 13.01.2016 13:30","49802","55327"
"13.01.2016 13:30 - 13.01.2016 14:00","49859","52004"
"13.01.2016 14:00 - 13.01.2016 14:30","49872","51855"
"13.01.2016 14:30 - 13.01.2016 15:00","50018","51715"
"13.01.2016 15:00 - 13.01.2016 15:30","50051","N/A"
"13.01.2016 15:30 - 13.01.2016 16:00","49980","N/A"
"13.01.2016 16:00 - 13.01.2016 16:30","50499","51488"
"13.01.2016 16:30 - 13.01.2016 17:00","52208","52295"
"13.01.2016 17:00 - 13.01.2016 17:30","54490","53926"
"13.01.2016 17:30 - 13.01.2016 18:00","55992","55804"
"13.01.2016 18:00 - 13.01.2016 18:30","56157","56355"
"13.01.2016 18:30 - 13.01.2016 19:00","55712","55920"
"13.01.2016 19:00 - 13.01.2016 19:30","55240","55593"
"13.01.2016 19:30 - 13.01.2016 20:00","54395","55768"
"13.01.2016 20:00 - 13.01.2016 20:30","52986","54951"
"13.01.2016 20:30 - 13.01.2016 21:00","51515","53602"
"13.01.2016 21:00 - 13.01.2016 21:30","49757","52289"
"13.01.2016 21:30 - 13.01.2016 22:00","47872","52252"
"13.01.2016 22:00 - 13.01.2016 22:30","45702","48301"
"13.01.2016 22:30 - 13.01.2016 23:00","43154","45952"
"13.01.2016 23:00 - 13.01.2016 23:30","40832","43901"
"13.01.2016 23:30 - 14.01.2016 00:00","38586","41577"
"14.01.2016 00:00 - 14.01.2016 00:30","36323","39226"
"14.01.2016 00:30 - 14.01.2016 01:00","35265","37364"
"14.01.2016 01:00 - 14.01.2016 01:30","34998","37785"
"14.01.2016 01:30 - 14.01.2016 02:00","34911","36817"
"14.01.2016 02:00 - 14.01.2016 02:30","34098","36330"
"14.01.2016 02:30 - 14.01.2016 03:00","33163","35111"
"14.01.2016 03:00 - 14.01.2016 03:30","32662","34172"
"14.01.2016 03:30 - 14.01.2016 04:00","32586","33930"
"14.01.2016 04:00 - 14.01.2016 04:30","32194","33937"
"14.01.2016 04:30 - 14.01.2016 05:00","31688","33465"
"14.01.2016 05:00 - 14.01.2016 05:30","31613","33010"
"14.01.2016 05:30 - 14.01.2016 06:00","31908","32970"
"14.01.2016 06:00 - 14.01.2016 06:30","32661","33627"
"14.01.2016 06:30 - 14.01.2016 07:00","35039","33673"
"14.01.2016 07:00 - 14.01.2016 07:30","38614","40064"
"14.01.2016 07:30 - 14.01.2016 08:00","42864","43619"
"14.01.2016 08:00 - 14.01.2016 08:30","46713","47980"
"14.01.2016 08:30 - 14.01.2016 09:00","48307","50425"
"14.01.2016 09:00 - 14.01.2016 09:30","48458","51492"
"14.01.2016 09:30 - 14.01.2016 10:00","48684","51428"
"14.01.2016 10:00 - 14.01.2016 10:30","49145","52200"
"14.01.2016 10:30 - 14.01.2016 11:00","49389","52488"
"14.01.2016 11:00 - 14.01.2016 11:30","49569","52323"
"14.01.2016 11:30 - 14.01.2016 12:00","49659","52341"
"14.01.2016 12:00 - 14.01.2016 12:30","49759","52303"
"14.01.2016 12:30 - 14.01.2016 13:00","49926","52271"
"14.01.2016 13:00 - 14.01.2016 13:30","49962","52265"
"14.01.2016 13:30 - 14.01.2016 14:00","49932","52086"
"14.01.2016 14:00 - 14.01.2016 14:30","49783","51883"
"14.01.2016 14:30 - 14.01.2016 15:00","49601","51763"
"14.01.2016 15:00 - 14.01.2016 15:30","49464","51571"
"14.01.2016 15:30 - 14.01.2016 16:00","49359","51495"
"14.01.2016 16:00 - 14.01.2016 16:30","49665","51315"
"14.01.2016 16:30 - 14.01.2016 17:00","50886","52247"
"14.01.2016 17:00 - 14.01.2016 17:30","53144","53693"
"14.01.2016 17:30 - 14.01.2016 18:00","55291","55491"
"14.01.2016 18:00 - 14.01.2016 18:30","56017","56721"
"14.01.2016 18:30 - 14.01.2016 19:00","55699","56561"
"14.01.2016 19:00 - 14.01.2016 19:30","55059","56655"
"14.01.2016 19:30 - 14.01.2016 20:00","54039","56360"
"14.01.2016 20:00 - 14.01.2016 20:30","52612","55886"
"14.01.2016 20:30 - 14.01.2016 21:00","51212","54426"
"14.01.2016 21:00 - 14.01.2016 21:30","49513","52964"
"14.01.2016 21:30 - 14.01.2016 22:00","47542","51346"
"14.01.2016 22:00 - 14.01.2016 22:30","45198","49319"
"14.01.2016 22:30 - 14.01.2016 23:00","42665","46887"
"14.01.2016 23:00 - 14.01.2016 23:30","40425","44782"
"14.01.2016 23:30 - 15.01.2016 00:00","38165","42821"
"15.01.2016 00:00 - 15.01.2016 00:30","36068","40446"
"15.01.2016 00:30 - 15.01.2016 01:00","35197","38733"
"15.01.2016 01:00 - 15.01.2016 01:30","34417","38658"
"15.01.2016 01:30 - 15.01.2016 02:00","34699","37245"
"15.01.2016 02:00 - 15.01.2016 02:30","34685","36536"
"15.01.2016 02:30 - 15.01.2016 03:00","34071","35769"
"15.01.2016 03:00 - 15.01.2016 03:30","33861","35234"
"15.01.2016 03:30 - 15.01.2016 04:00","33947","35093"
"15.01.2016 04:00 - 15.01.2016 04:30","33724","34648"
"15.01.2016 04:30 - 15.01.2016 05:00","32965","34197"
"15.01.2016 05:00 - 15.01.2016 05:30","32720","33675"
"15.01.2016 05:30 - 15.01.2016 06:00","32557","33671"
"15.01.2016 06:00 - 15.01.2016 06:30","33125","34420"
"15.01.2016 06:30 - 15.01.2016 07:00","34406","36158"
"15.01.2016 07:00 - 15.01.2016 07:30","37555","40742"
"15.01.2016 07:30 - 15.01.2016 08:00","40975","44608"
"15.01.2016 08:00 - 15.01.2016 08:30","45589","48376"
"15.01.2016 08:30 - 15.01.2016 09:00","48185","50790"
"15.01.2016 09:00 - 15.01.2016 09:30","49083","51929"
"15.01.2016 09:30 - 15.01.2016 10:00","48953","51941"
"15.01.2016 10:00 - 15.01.2016 10:30","49582","52903"
"15.01.2016 10:30 - 15.01.2016 11:00","49604","52855"
"15.01.2016 11:00 - 15.01.2016 11:30","49495","52688"
"15.01.2016 11:30 - 15.01.2016 12:00","49760","52618"
"15.01.2016 12:00 - 15.01.2016 12:30","49902","52291"
"15.01.2016 12:30 - 15.01.2016 13:00","49655","52181"
"15.01.2016 13:00 - 15.01.2016 13:30","49598","52023"
"15.01.2016 13:30 - 15.01.2016 14:00","49260","51629"
"15.01.2016 14:00 - 15.01.2016 14:30","48921","49824"
"15.01.2016 14:30 - 15.01.2016 15:00","48463","52600"
"15.01.2016 15:00 - 15.01.2016 15:30","48384","51086"
"15.01.2016 15:30 - 15.01.2016 16:00","47939","51095"
"15.01.2016 16:00 - 15.01.2016 16:30","47934","50723"
"15.01.2016 16:30 - 15.01.2016 17:00","48699","51520"
"15.01.2016 17:00 - 15.01.2016 17:30","50456","53005"
"15.01.2016 17:30 - 15.01.2016 18:00","53105","53039"
"15.01.2016 18:00 - 15.01.2016 18:30","54477","55230"
"15.01.2016 18:30 - 15.01.2016 19:00","54685","56594"
"15.01.2016 19:00 - 15.01.2016 19:30","54337","56641"
"15.01.2016 19:30 - 15.01.2016 20:00","53348","55556"
"15.01.2016 20:00 - 15.01.2016 20:30","51806","54606"
"15.01.2016 20:30 - 15.01.2016 21:00","50242","53079"
"15.01.2016 21:00 - 15.01.2016 21:30","48507","53038"
"15.01.2016 21:30 - 15.01.2016 22:00","46472","51535"
"15.01.2016 22:00 - 15.01.2016 22:30","44769","49874"
"15.01.2016 22:30 - 15.01.2016 23:00","42545","47923"
"15.01.2016 23:00 - 15.01.2016 23:30","40704","46010"
"15.01.2016 23:30 - 16.01.2016 00:00","39027","43847"
"16.01.2016 00:00 - 16.01.2016 00:30","36970","42227"
"16.01.2016 00:30 - 16.01.2016 01:00","35552","40309"
"16.01.2016 01:00 - 16.01.2016 01:30","34412","38742"
"16.01.2016 01:30 - 16.01.2016 02:00","34402","38634"
"16.01.2016 02:00 - 16.01.2016 02:30","33907","37463"
"16.01.2016 02:30 - 16.01.2016 03:00","33330","36160"
"16.01.2016 03:00 - 16.01.2016 03:30","33215","34937"
"16.01.2016 03:30 - 16.01.2016 04:00","32961","34786"
"16.01.2016 04:00 - 16.01.2016 04:30","32224","34123"
"16.01.2016 04:30 - 16.01.2016 05:00","31689","33206"
"16.01.2016 05:00 - 16.01.2016 05:30","31443","32601"
"16.01.2016 05:30 - 16.01.2016 06:00","31412","32426"
"16.01.2016 06:00 - 16.01.2016 06:30","31545","32928"
"16.01.2016 06:30 - 16.01.2016 07:00","32329","33375"
"16.01.2016 07:00 - 16.01.2016 07:30","33729","35637"
"16.01.2016 07:30 - 16.01.2016 08:00","35378","37782"
"16.01.2016 08:00 - 16.01.2016 08:30","37150","39771"
"16.01.2016 08:30 - 16.01.2016 09:00","38848","41028"
"16.01.2016 09:00 - 16.01.2016 09:30","41042","43317"
"16.01.2016 09:30 - 16.01.2016 10:00","42994","45529"
"16.01.2016 10:00 - 16.01.2016 10:30","44233","45954"
"16.01.2016 10:30 - 16.01.2016 11:00","44734","48233"
"16.01.2016 11:00 - 16.01.2016 11:30","45118","48911"
"16.01.2016 11:30 - 16.01.2016 12:00","45465","49194"
"16.01.2016 12:00 - 16.01.2016 12:30","45426","49307"
"16.01.2016 12:30 - 16.01.2016 13:00","45314","48956"
"16.01.2016 13:00 - 16.01.2016 13:30","45072","49465"
"16.01.2016 13:30 - 16.01.2016 14:00","44720","49183"
"16.01.2016 14:00 - 16.01.2016 14:30","44213","48557"
"16.01.2016 14:30 - 16.01.2016 15:00","44004","48343"
"16.01.2016 15:00 - 16.01.2016 15:30","43655","48072"
"16.01.2016 15:30 - 16.01.2016 16:00","43647","47851"
"16.01.2016 16:00 - 16.01.2016 16:30","44051","47926"
"16.01.2016 16:30 - 16.01.2016 17:00","44727","48517"
"16.01.2016 17:00 - 16.01.2016 17:30","46788","50091"
"16.01.2016 17:30 - 16.01.2016 18:00","49775","52682"
"16.01.2016 18:00 - 16.01.2016 18:30","51307","54555"
"16.01.2016 18:30 - 16.01.2016 19:00","51066","54752"
"16.01.2016 19:00 - 16.01.2016 19:30","50419","54169"
"16.01.2016 19:30 - 16.01.2016 20:00","49233","53159"
"16.01.2016 20:00 - 16.01.2016 20:30","47450","51755"
"16.01.2016 20:30 - 16.01.2016 21:00","45961","49983"
"16.01.2016 21:00 - 16.01.2016 21:30","44714","48702"
"16.01.2016 21:30 - 16.01.2016 22:00","43276","47241"
"16.01.2016 22:00 - 16.01.2016 22:30","41655","45820"
"16.01.2016 22:30 - 16.01.2016 23:00","40206","44265"
"16.01.2016 23:00 - 16.01.2016 23:30","38945","42537"
"16.01.2016 23:30 - 17.01.2016 00:00","37369","41333"
"17.01.2016 00:00 - 17.01.2016 00:30","35692","39794"
"17.01.2016 00:30 - 17.01.2016 01:00","35239","38716"
"17.01.2016 01:00 - 17.01.2016 01:30","34854","38749"
"17.01.2016 01:30 - 17.01.2016 02:00","34794","38133"
"17.01.2016 02:00 - 17.01.2016 02:30","34330","37050"
"17.01.2016 02:30 - 17.01.2016 03:00","33721","35834"
"17.01.2016 03:00 - 17.01.2016 03:30","33590","34700"
"17.01.2016 03:30 - 17.01.2016 04:00","33374","34240"
"17.01.2016 04:00 - 17.01.2016 04:30","32525","33680"
"17.01.2016 04:30 - 17.01.2016 05:00","31707","32885"
"17.01.2016 05:00 - 17.01.2016 05:30","31140","32342"
"17.01.2016 05:30 - 17.01.2016 06:00","30759","32049"
"17.01.2016 06:00 - 17.01.2016 06:30","30722","31874"
"17.01.2016 06:30 - 17.01.2016 07:00","31317","31982"
"17.01.2016 07:00 - 17.01.2016 07:30","32169","33069"
"17.01.2016 07:30 - 17.01.2016 08:00","33136","33085"
"17.01.2016 08:00 - 17.01.2016 08:30","34157","35457"
"17.01.2016 08:30 - 17.01.2016 09:00","35486","37181"
"17.01.2016 09:00 - 17.01.2016 09:30","37863","38884"
"17.01.2016 09:30 - 17.01.2016 10:00","40208","40953"
"17.01.2016 10:00 - 17.01.2016 10:30","42007","43351"
"17.01.2016 10:30 - 17.01.2016 11:00","43353","45154"
"17.01.2016 11:00 - 17.01.2016 11:30","44371","46814"
"17.01.2016 11:30 - 17.01.2016 12:00","45055","47685"
"17.01.2016 12:00 - 17.01.2016 12:30","45605","48462"
"17.01.2016 12:30 - 17.01.2016 13:00","46084","49111"
"17.01.2016 13:00 - 17.01.2016 13:30","46391","49703"
"17.01.2016 13:30 - 17.01.2016 14:00","46207","49764"
"17.01.2016 14:00 - 17.01.2016 14:30","45409","49587"
"17.01.2016 14:30 - 17.01.2016 15:00","45008","49424"
"17.01.2016 15:00 - 17.01.2016 15:30","44921","49624"
"17.01.2016 15:30 - 17.01.2016 16:00","44983","49614"
"17.01.2016 16:00 - 17.01.2016 16:30","45289","50004"
"17.01.2016 16:30 - 17.01.2016 17:00","46196","50502"
"17.01.2016 17:00 - 17.01.2016 17:30","48392","51967"
"17.01.2016 17:30 - 17.01.2016 18:00","51171","54328"
"17.01.2016 18:00 - 17.01.2016 18:30","52503","55550"
"17.01.2016 18:30 - 17.01.2016 19:00","52170","55176"
"17.01.2016 19:00 - 17.01.2016 19:30","51340","54335"
"17.01.2016 19:30 - 17.01.2016 20:00","50212","53395"
"17.01.2016 20:00 - 17.01.2016 20:30","48957","51640"
"17.01.2016 20:30 - 17.01.2016 21:00","47868","50399"
"17.01.2016 21:00 - 17.01.2016 21:30","46539","49457"
"17.01.2016 21:30 - 17.01.2016 22:00","45064","47804"
"17.01.2016 22:00 - 17.01.2016 22:30","43331","44632"
"17.01.2016 22:30 - 17.01.2016 23:00","41350","42761"
"17.01.2016 23:00 - 17.01.2016 23:30","39393","40906"
"17.01.2016 23:30 - 18.01.2016 00:00","37035","38848"
"18.01.2016 00:00 - 18.01.2016 00:30","35021","37228"
"18.01.2016 00:30 - 18.01.2016 01:00","34062","35340"
"18.01.2016 01:00 - 18.01.2016 01:30","33368","35218"
"18.01.2016 01:30 - 18.01.2016 02:00","33572","35812"
"18.01.2016 02:00 - 18.01.2016 02:30","33287","35372"
"18.01.2016 02:30 - 18.01.2016 03:00","32677","34535"
"18.01.2016 03:00 - 18.01.2016 03:30","32487","33876"
"18.01.2016 03:30 - 18.01.2016 04:00","32571","33898"
"18.01.2016 04:00 - 18.01.2016 04:30","32211","33548"
"18.01.2016 04:30 - 18.01.2016 05:00","31922","32911"
"18.01.2016 05:00 - 18.01.2016 05:30","31815","32485"
"18.01.2016 05:30 - 18.01.2016 06:00","32131","32610"
"18.01.2016 06:00 - 18.01.2016 06:30","33079","33350"
"18.01.2016 06:30 - 18.01.2016 07:00","35644","35090"
"18.01.2016 07:00 - 18.01.2016 07:30","39434","39476"
"18.01.2016 07:30 - 18.01.2016 08:00","43784","43417"
